
569130,27,2.46
569230,104,2.92
569270,229,17.47
569280,46,28.34
569320,82,1.54
569350,71,1.42
569400,76,0.42
569410,142,1.21
569490,166,1.09
569600,41,1.67
569650,428,11.59
569690,157,6.21
569730,139,3.18
569800,151,2.09
569830,79,2.71
569870,56,1.42
569940,648,156.09
569950,245,3.75
569980,110,15.65
570020,110,0.42
570040,54,1.46
570070,42,0.54
570090,230,0.63
570100,189,5.92
570160,383,11.65
570190,83,6.15
570230,198,6.43
570330,124,6.18
570430,105,13.32
570450,242,10.25
570560,91,3.21
570600,173,1.75
570650,146,1.34
570680,69,1.42
570740,61,1.34
570840,218,2.05
570890,331,15.22
570940,224,2.79
570960,480,336.06
571180,72,1.88
571230,37,2.93
571330,99,1.34
571490,47,0.42
571500,25,0.67
571670,78,17.21
571700,72,1.67
571750,252,9.69
571850,42,11.77
571890,183,6.68
571900,335,70.33
571910,318,15.58
571920,134,3
571950,50,4.05
571960,84,56
571990,90,2.59
572000,151,1.88
572070,153,1.51
572110,85,1.09
572160,86,3.34
572270,87,2.21
572620,964,36.89
572640,157,7.4
572760,120,2.58
572780,261,5.51
572800,112,1.63
572820,201,7.99
572850,103,5.04
572870,57,0.42
572880,63,4.31
572910,69,1.34
573010,100,3.67
573040,272,1.21
573050,225,6.09
573210,91,1.92
573350,84,4.42
573430,170,16.19
573540,88,3.8
573580,162,2.09
573610,208,1.88
573620,590,7.47
573670,584,12.89
573950,106,2.67
573970,196,8.41
573980,70,1.34
574060,101,1.77
574110,96,7.01
574140,222,3.51
574200,95,0.67
574240,1038,250.99
574280,151,6.04
574310,111,0.67
574440,64,2.25
574520,281,5.1
574530,130,1.51
574570,347,4.55
574680,48,1.33
574690,124,4.22
574730,56,157.38
574860,38,2.67
574900,26,2.84
574920,212,2.3
574990,164,4.78
575060,46,1.67
575070,162,3.8
575110,94,4.2
575160,70,7.38
575190,198,18.14
575210,139,9.61
575280,41,2.84
575290,85,7.48
575340,195,6.51
575350,136,11.77
575360,37,0.67
575440,390,205.46
575450,311,3.42
575460,87,1.46
575480,73,4.97
575490,108,16.13
575500,59,25.3
575530,36,0.75
575610,225,2.55
575640,144,16.13
575650,192,10.06
575710,157,7.39
575790,83,0.88
575810,133,1.21
575840,373,20.45
575920,181,14.02
576080,156,2.09
576110,107,5.22
576240,131,3.01
576280,144,1.42
576400,63,3
576440,103,5.78
576600,292,5.12
576610,228,4.8
576620,50,1.67
576640,61,2.47
576660,87,2.88
576740,182,65.62
576750,93,12.95
576780,110,1.3
576810,357,10.47
576850,165,11.68
576930,85,3.08
576940,266,2.76
576970,112,0.63
576990,378,35.34
577060,48,3.21
577080,204,1.21
577160,155,0.88
577190,100,4.11
577210,112,4.93
577270,125,12.05
577280,123,1.59
577320,104,3.76
577330,216,6.12
577460,93,4
577520,75,1.42
577590,154,26.47
577740,46,1.92
577750,571,61.69
577780,87,1.55
577940,40,12.09
577990,72,4.17
578000,234,3.3
578010,43,2.13
578190,232,30.38
578200,86,0.67
578230,117,3.75
578290,139,15.11
578310,82,0.42
578380,114,5.91
578430,96,1.55
578450,146,4.46
578510,138,1.55
578670,56,6.99
578700,244,13.56
578800,22,1
578890,145,3.17
578920,157,8.2
578950,34,1.8
578970,303,5.74
579060,225,1.09
579110,86,4.71
579130,166,3.22
579180,56,2.92
579310,70,13.34
579350,216,4.47
579390,118,12.08
579450,136,180.21
579460,172,4.32
579600,25,22.45
579610,128,0.67
579620,372,3.62
579700,86,2.05
579710,96,4.67
579760,210,1.46
579770,43,10.75
579790,122,7.5
579830,74,2.13
579840,110,0.88
579850,76,1.09
579920,40,4.75
579950,80,1.54
580010,261,1.63
580050,298,4.8
580160,91,185.25
580270,281,11.85
580520,197,3.14
580590,86,1.55
580670,8,1.34
580700,257,3.64
580740,435,8.68
580790,99,2.25
580860,129,11.43
580960,198,6.23
580970,300,15.45
580990,35,0.67
581050,545,7.46
581090,91,2.93
581110,157,5.03
581120,29,3.58
581130,106,4.27
581220,234,33.71
581270,38,2.47
581300,52,1
581390,51,2.26
581440,228,15.6
581450,162,7.7
581470,179,10.34
581560,17,2.25
581570,283,159.63
581590,50,1.42
581670,137,3.21
581690,29,0.54
581730,124,5.26
581750,156,2.87
581840,48,0.54
581900,190,4.3
581910,218,1.42
581920,151,3.96
581930,76,2.09
581950,127,7.95
581990,57,0.88
582040,669,16.24
582200,65,1.46
582250,161,2.08
582280,99,1.21
582350,146,0.42
582380,68,2.92
582440,35,7.45
582460,93,1
582550,442,11
582680,38,7.82
582770,285,7.9
582840,95,3.75
582850,96,0.88
582860,58,5.88
582940,382,4.89
582980,53,1
583160,63,2.92
583180,194,2.87
583260,159,2.95
583280,35,1.55
583360,167,11.67
583420,100,2
583450,66,1.21
583540,158,3.34
583580,137,2.59
583710,56,1.09
583740,48,2.12
583800,104,2.79
583820,92,2.59
583860,76,2
583950,90,1.34
583970,117,11.05
584000,21,10.94
584040,172,1.3
584050,59,2.58
584060,213,8.38
584170,85,1.3
584210,126,4.59
584240,127,2.12
584290,114,2.09
584370,167,5.97
584440,55,1.66
584560,87,6.82
584570,101,1.3
584660,25,1.59
584770,78,217.58
584790,40,1.13
584820,106,136.54
584830,133,4.43
584850,13,0.67
584870,99,5.58
584960,361,137.53
585020,42,5.37
585040,98,1.59
585070,80,3.66
585080,44,4.83
585090,76,18.52
585160,136,4.37
585170,150,2.92
585260,28,3.05
585270,144,0.67
585280,49,1.92
585320,92,2.21
585370,104,4.12
585420,102,1.76
585430,78,0.88
585450,49,2.67
585480,146,5.34
585540,93,4.41
585620,38,2.58
585640,44,1.34
585650,28,1.59
585840,191,5.93
585860,234,40.69
585920,189,2.25
586000,65,2.34
586070,84,1.88
586140,42,2.33
586170,134,1.09
586180,358,1.84
586290,170,5.51
586300,91,0.21
586370,213,586.66
586400,79,1.34
586410,67,11.83
586430,148,4.84
586500,142,0.63
586530,193,7.11
586590,86,4
586680,141,2.09
586790,61,6.61
586830,321,5.62
586840,44,3.38
586900,83,0.67
586930,85,4.33
586960,75,5.8
586980,190,9.96
586990,26,0.42
587070,161,16.3
587080,172,2.12
587120,412,22.41
587280,318,2.76
587350,103,3.46
587360,97,3.55
587420,383,17.93
587450,270,1.88
587510,150,8.1
587580,116,2.88
587650,105,1.54
587660,95,4.16
587710,68,1.54
587840,687,14.02
587860,99,1.66
587880,52,1.54
588000,107,2
588030,138,10.42
588040,315,241.91
588050,181,13.99
588080,95,3.12
588150,68,47.27
588190,165,1.67
588240,138,2.54
588360,50,1.21
588420,73,3.6
588430,21,27.78
588550,143,9.12
588570,165,1.55
588640,69,2.21
588660,469,33.52
588700,504,5.94
588710,57,1
588740,188,3.75
588760,126,4.13
588880,129,1.34
588920,67,1.8
588940,293,6.22
588990,35,23.55
589040,222,5.09
589080,122,3.21
589120,201,6.84
589170,118,1
589230,38,-0.06
589240,119,10.68
589370,61,0.67
589520,543,21.11
589570,24,1.63
589600,123,1.42
589680,204,1.3
589840,141,2.76
589870,303,129.19
589900,479,18.23
589920,279,20.98
590030,919,4.92
590100,42,7.92
590160,263,15.48
590190,95,2.55
590210,91,0.54
590220,182,3.91
590250,90,9.36
590510,160,5.88
590540,184,15.46
590580,93,55.72
590590,206,25.87
590620,143,0.88
590730,85,3.22
590900,122,28.36
590910,49,2.33
590930,106,0.88
590960,158,26.16
591000,113,9.53
591090,86,0.21
591130,178,23.09
591200,178,8.71
591210,282,3.96
591250,17,1
591300,95,2.41
591360,25,3.85
591430,56,1.3
591520,52,9.46
591560,63,8.9
591610,98,2.21
591700,91,0.88
591710,162,7.75
591720,127,10.04
591760,303,4.38
591860,116,1.84
591870,130,3.87
591940,133,2.01
592050,193,3.31
592150,51,1.8
592160,312,22.83
592260,117,1.09
592270,38,1.79
592280,231,3.13
592310,347,6.84
592320,157,2.38
592350,672,7.59
592420,140,4.51
592520,69,6.8
592540,134,3.01
592560,63,0.88
592620,417,1005.82
592680,447,3.38
592700,43,1.46
592710,189,5.61
592830,89,2.68
592890,174,1.08
592910,51,1.87
592940,86,2.92
592960,396,8.96
593010,85,1.09
593140,179,2.67
593160,177,5.31
593170,127,1.13
593220,145,1.51
593230,206,8.05
593260,95,5.46
593350,97,2.47
593390,258,1.54
593440,129,11.98
593510,103,2.34
593550,97,0.88
593560,100,22.49
593590,309,2.42
593700,89,4.37
593730,377,26.53
593760,224,7.64
593780,162,5.72
593800,46,0.54
593810,106,3.74
593830,73,6.08
594020,98,3.33
594130,43,1.21
594160,86,2.46
594170,126,4.05
594190,103,2.66
594230,130,6.85
594250,179,1.42
594300,154,4.8
594330,55,3.78
594370,32,0.88
594450,331,8.95
594470,226,0.75
594600,553,30.7
594610,80,1.34
594670,160,1.21
594720,285,88.61
594730,194,12.08
594820,119,2.93
594830,93,3.35
594870,256,21.99
594900,152,9.35
594910,115,2.41
594920,36,3.84
594930,137,5.83
595000,37,7.53
595060,65,4.84
595110,114,4.66
595130,88,3.72
595140,54,2.45
595170,202,1.21
595250,510,9.55
595260,151,10.49
595290,48,2.79
595320,69,5.16
595350,143,2.58
595390,160,3.22
595410,51,1.88
595450,226,13.97
595490,97,3.53
595500,146,3.46
595600,171,2.79
595620,77,0.67
595630,151,2.32
595640,120,3
595790,144,1.3
595810,145,4.23
595840,88,2.47
595920,63,1.55
595950,442,3.25
595990,37,2.84
596010,43,3.05
596100,52,1.79
596130,51,3.05
596150,71,20.18
596160,36,2.92
596170,1017,30.95
596190,117,1.8
596200,44,1.47
596210,42,1
596320,35,1.13
596330,119,2.21
596360,116,7.35
596520,55,2.38
596590,296,81.64
596610,58,0.75
596640,18,0.67
596660,168,2.3
596730,20,4.29
596780,123,11.98
596900,35,0.08
596940,62,2.59
596970,89,6
596990,32,0.88
597260,181,7.79
597350,61,0.88
597390,58,2
597570,42,0.55
597590,151,7.73
597630,390,10.52
597650,40,1.21
597690,36,1
597700,275,2.6
597720,426,187.89
597740,62,0.67
597760,63,3.66
597830,103,1.75
597880,38,0.21
597970,57,4.17
598020,213,7.08
598160,190,1.46
598190,270,45.05
598200,121,11.7
598220,75,23.94
598250,140,1.75
598280,111,1.92
598300,98,3.59
598390,64,1.13
598400,136,1.8
598640,335,13.4
598680,28,1.13
598710,202,12.38
598840,157,1.42
598900,118,2.93
598910,92,1.34
598950,103,1.55
598980,292,8.58
599000,190,1.08
599120,65,2.01
599200,146,4.38
599260,31,3.51
599280,216,13.64
599310,56,0.21
599430,206,7.41
599600,61,1.13
599620,75,1.55
599640,64,3.76
599670,99,199.94
599700,39,0.67
599720,92,0.21
600070,145,18.37
600170,66,0.42
600190,230,10.09
600230,121,2.66
600300,274,3.63
600400,321,3.67
600420,77,2.08
600490,197,4.26
600530,110,2.22
600550,64,0.42
600590,49,0.21
600660,179,1.42
600680,45,0.21
600700,222,8.92
600770,111,5.5
600890,175,4.58
601030,57,4.56
601050,153,5.31
601080,104,0.21
601180,188,4.77
601300,534,47.16
601320,126,10.3
601370,54,4.76
601380,159,1.34
601430,188,2.8
601550,102,4.63
601570,432,9.37
601600,111,15.16
601670,167,2.63
601680,51,4.77
601690,242,7.73
601790,28,5.37
601830,145,2.64
601860,127,2.55
601880,122,10.8
601900,158,14.37
601930,48,0.21
601970,125,26.03
602020,31,62.21
602030,81,0.84
602040,198,11.66
602060,124,9.17
602070,271,47.83
602090,43,1.92
602120,145,2.51
602330,69,6.79
602410,73,1.09
602420,62,28.83
602580,101,19.53
602590,61,0.75
602610,51,3.96
602670,183,6.34
602730,44,7.18
602800,39,1.34
602810,77,1.21
602820,52,0.67
602860,308,14.79
602910,88,2.25
602990,678,11.1
603010,193,2.6
603040,79,1.21
603130,153,7.36
603140,71,1.8
603170,208,31.3
603180,161,0.67
603230,115,2.22
603290,109,4.39
603340,878,11.89
603380,233,3.05
603390,710,9.35
603430,54,4.71
603580,25,0.88
603590,93,1.46
603640,47,0.67
603650,327,5.55
603740,77,4.39
603790,164,1.63
603870,101,1.21
603890,107,2.59
604020,122,7.34
604030,339,1.75
604050,314,13.07
604210,105,25.71
604240,55,29.87
604290,50,4.51
604330,71,2.09
604390,97,5.55
604410,71,31.11
604430,461,4.48
604440,81,1
604450,141,5.63
604470,153,3.79
604480,200,19.44
604550,74,4.84
604570,29,1.46
604620,53,10.5
604640,96,5.29
604680,65,20.09
604800,100,1
604810,119,1.76
604820,134,2.88
604860,117,11.34
604870,28,30.06
604890,153,0.54
604900,89,2
604930,65,1.46
604960,138,25.97
605070,37,0.21
605150,65,2.88
605220,70,2.3
605360,201,11.68
605440,71,0.88
605480,302,3.12
605540,29,1.63
605550,116,1.09
605570,33,3.05
605580,254,4.91
605630,199,125.68
605790,69,10.1
605920,236,22.85
605970,105,3
606000,48,0.21
606080,101,1.21
606160,56,3.38
606190,91,1.46
606220,84,22.82
606240,31,0.67
606270,89,0.75
606330,184,2.99
606350,104,12.13
606360,38,6.08
606470,67,23.66
606480,410,5.66
606500,230,2.64
606580,105,2.08
606660,140,25.84
606680,127,3
606690,36,4.63
606730,175,3.46
606820,220,12.78
606830,543,12.08
606910,39,2.47
606940,29,5.9
607100,45,1.88
607130,38,4.09
607170,69,3.86
607200,61,0.42
607230,131,1.13
607250,48,4.56
607260,77,1.54
607340,111,1.67
607370,133,58.49
607410,39,1.42
607530,88,3.55
607560,463,8.57
607610,72,31.14
607620,489,12.97
607640,230,6.59
607670,195,69.11
607760,247,9.31
607770,61,5.42
607780,64,1
607810,100,0.75
607820,110,1.76
607830,507,38.03
607850,32,4.18
607950,233,2.3
607980,212,2.96
608110,83,81.54
608120,152,21.15
608160,108,0.88
608240,66,2.34
608370,422,11.58
608410,33,377.57
608430,95,1.42
608450,93,33.5
608480,217,34.73
608530,800,13.99
608580,50,5.86
608630,86,1.09
608680,156,3.39
608710,39,1.87
608730,133,87.88
608830,40,2
608940,268,3.35
609030,51,1.21
609100,479,5.66
609150,68,1.34
609190,72,2.3
609230,47,0.21
609240,91,2.18
609250,193,2.3
609390,102,2.76
609530,99,13
609630,177,1.76
609750,103,14.06
609800,58,1.21
609810,108,2.17
609830,241,6.48
609840,62,2.87
609860,133,249.57
609890,61,0.67
609970,56,3.97
610060,17,1.46
610070,69,1
610080,183,4.55
610270,122,3.87
610320,33,1.92
610350,258,4.21
610470,55,1
610500,98,2.89
610530,460,13.41
610590,129,9.03
610640,249,1.84
610680,123,3.84
610710,110,5.2
610760,62,0.21
610790,182,1.96
610870,246,9.78
610890,92,1.55
610920,180,7.37
610940,89,6.96
610970,28,3.01
611180,77,0.67
611220,146,2.89
611340,64,16.2
611390,213,2.5
611420,82,4.2
611520,169,6.26
611620,95,4.24
611680,18,1.54
611700,469,12.7
611760,593,33.22
611770,137,1.55
611820,205,7.88
611850,138,1.42
611890,35,1.13
611930,82,5.31
611990,57,1.09
612160,85,6.75
612180,17,2.05
612220,91,2.2
612270,162,3.42
612430,472,56.19
612480,128,2.75
612520,124,11.05
612580,492,48.83
612610,31,1.79
612790,28,1.13
612820,91,1.08
612860,637,7.19
612880,11,41
612930,159,4.74
612950,56,1.92
613290,227,5.72
613410,55,1
613430,229,8.69
613470,117,6.46
613540,91,1.13
613630,101,7.25
613670,67,1.13
613680,105,4.14
613700,97,8.8
613710,62,1.67
613760,96,0.21
614090,108,4.12
614100,197,7.26
614180,52,0.67
614250,126,6.32
614370,171,3.75
614400,31,1.92
614410,135,2.96
614500,76,2.13
614540,95,1.88
614600,419,4.58
614640,61,3.04
614650,77,0.54
614660,93,0.67
614700,205,3.92
614710,127,2.58
614790,109,3.09
614810,110,4.78
614820,35,1.09
614930,39,13.4
614960,66,4.18
615010,82,2.67
615040,409,7.63
615070,112,3
615100,529,19.42
615110,89,1.88
615260,181,10.01
615280,165,5.34
615310,79,2.8
615330,137,2.88
615520,129,2.26
615530,152,1.88
615900,76,0.55
615940,87,44.24
615950,39,5.99
615960,121,3.71
616000,84,4.83
616080,345,10.98
616200,57,4.38
616210,248,10.56
616270,207,1.76
616290,45,19.43
616380,299,12.91
616410,148,2.01
616440,101,6.63
616480,129,3.55
616490,37,14.58
616500,84,9.71
616560,34,1
616700,65,4.64
616710,24,2.84
616810,470,32.3
616820,33,0.21
616970,12,0.21
616980,135,4.51
617050,195,4.1
617100,159,2.08
617170,135,3.79
617220,27,2
617360,170,15.27
617380,247,10
617450,134,12.38
617600,111,4.49
617850,65,3.25
617860,22,13.11
617930,259,14.47
617950,72,0.42
617960,159,3.34
617990,72,1.8
618190,61,1.13
618350,45,1.13
618360,241,7.12
618420,63,1.92
618440,251,9.53
618450,57,0.88
618480,123,1.09
618490,97,4.43
618550,45,8.52
618570,31,0.88
618630,249,3.39
618690,77,2.53
618700,89,2.79
618710,136,2
618820,491,5.34
618830,68,4.16
618850,142,1.87
618890,181,1.96
618900,59,35.19
618910,19,6.13
618940,58,2.21
618960,138,4.91
618990,287,6.87
619010,101,2.75
619050,99,5.37
619120,96,8.04
619130,93,2.09
619170,127,1.05
619190,43,0.67
619230,148,8.51
619240,121,3.67
619260,29,1.79
619290,37,1.46
619350,51,1.46
619390,41,1.21
619410,18,3.84
619500,48,5.28
619560,33,3.51
619610,106,77.26
619620,79,3.63
619840,180,36.81
619870,20,1.59
619880,37,-0.25
619900,125,0.54
619910,109,2.46
620250,73,1.92
620260,944,15.61
620290,19,5.48
620350,163,6.02
620360,157,17.88
620400,31,3.84
620470,83,1
620530,121,2.68
620560,65,4.47
620590,63,1.92
620610,32,41.34
620680,40,0.21
620740,74,2.75
620810,185,3.34
620870,29,1.33
621140,391,6.84
621200,223,13.29
621220,93,41.09
621290,401,49.83
621340,20,9.62
621350,143,14.38
621410,112,7.49
621440,128,7.95
621470,91,3.01
621550,112,1.76
621560,35,9.31
621600,323,10.73
621670,77,1.34
621680,193,11.45
621690,108,2.21
621730,51,0.67
621760,61,0.67
621800,369,19.4
621840,31,1.46
621880,220,4.13
621900,348,10.26
622020,198,5.54
622030,105,1.09
622140,413,47.66
622190,88,13.74
622210,211,2.29
622220,43,3.72
622250,91,1.54
622300,69,4.26
622440,114,6.57
622660,282,2.34
622680,133,2.92
622710,28,2.08
622880,71,7.69
622890,114,7
622900,116,10.8
622930,299,10.4
623010,79,1.21
623040,773,18.32
623090,130,9.83
623130,356,26.29
623330,108,10.02
623350,152,1.42
623520,38,22.28
623540,74,3.91
623660,174,5.54
623680,104,5.94
623690,87,6.34
623720,25,1.79
623960,98,1.67
623990,71,3.34
624050,295,3.47
624110,121,0.88
624120,151,6.49
624140,33,0.21
624230,112,14.99
624250,121,9.21
624260,54,94.04
624310,124,2.51
624320,28,1
624340,191,2.84
624460,102,2.92
624490,96,6.95
624520,32,3.76
624540,38,2.13
624570,304,13.34
624580,157,2.42
624870,123,15.6
624950,85,9.85
624960,97,3.21
624990,92,3.76
625010,208,3.43
625030,116,1.55
625070,47,3.84
625160,81,1.63
625200,186,0.67
625250,135,1.66
625270,495,29.05
625290,141,1.42
625340,154,7.99
625360,192,4.04
625420,466,16.46
625530,122,2.21
625600,78,4.75
625640,93,7.96
625680,168,1.3
625690,36,3.8
625710,55,1.92
625720,42,0.21
625800,29,8.04
625910,39,0.21
625920,356,101.84
625930,86,3.21
625990,280,13.21
626080,49,1.67
626120,242,13.64
626160,152,0.67
626220,281,20.98
626240,97,1.55
626290,140,1.67
626390,77,1.66
626400,92,1.55
626410,79,1.67
626440,140,2.41
626500,141,3.02
626510,72,2.13
626540,28,6.67
626590,23,0.21
626600,78,0.42
626710,148,6.65
626750,72,1.13
626870,60,9.58
626880,61,5.06
626910,115,1.88
626940,275,12.71
627010,273,1.21
627050,80,0.54
627130,94,6.73
627210,94,2.8
627250,120,1.55
627350,139,1.1
627460,98,2.79
627520,60,1.54
627570,67,1.08
627580,50,1.55
627590,266,7.85
627640,99,0.21
627670,69,3.38
627680,142,2.43
627730,21,2.71
627760,90,8.06
627780,219,1.54
627860,119,3.54
627880,201,4.59
628000,92,3.17
628030,193,3.26
628090,41,1.21
628150,89,6.55
628220,440,6.1
628270,202,2.67
628290,53,1.34
628310,60,1.55
628410,168,3.93
628430,311,11.75
628490,33,0.21
628500,314,166.88
628570,452,15.64
628640,40,1.13
628730,228,2.39
628790,312,21.37
628800,106,3.13
628840,364,4.09
628880,243,3.26
628920,221,2.42
628940,62,0.42
628950,406,79.42
629050,162,2.34
629140,63,0.67
629170,207,2.88
629240,124,19.9
629390,53,0.67
629410,65,1.33
629480,103,5.85
629610,106,2.76
629710,155,4.21
629730,18,2.59
629910,89,3.47
630050,45,2.58
630170,105,2.33
630200,219,14.45
630320,39,1
630330,42,15.7
630420,44,2.59
630520,63,1.79
630650,57,2.22
630670,65,2.46
630790,232,3.61
630820,73,0.21
630880,35,0.75
630910,96,9.05
630920,119,6.03
630950,81,102.76
630990,148,4.67
631000,154,3.89
631060,245,16.79
631150,62,5.09
631160,110,7.4
631200,275,3.72
631210,141,1.17
631260,49,1.99
631300,104,1.13
631320,65,0.55
631340,61,1.34
631350,143,21.17
631380,246,5.13
631410,413,50.73
631490,53,1.66
631550,70,4.59
631580,78,0.67
631610,166,5.97
631680,129,2.93
631700,140,1.21
631770,63,2.34
631820,82,2.51
631900,367,7.66
631920,175,5.01
631990,125,1.46
632090,62,6.41
632100,124,127.89
632110,33,2.12
632290,97,3.86
632300,516,14.16
632360,142,1.34
632370,158,4.05
632400,80,0.67
632450,54,18.34
632480,73,4.78
632520,75,2.13
632570,64,28.23
632670,75,3.92
632730,159,6.27
632760,153,2.13
632780,39,1.13
632890,103,1.21
632960,39,1.46
632990,95,1.67
633070,61,3.58
633090,246,7.96
633180,100,10.05
633200,142,3.33
633300,67,2.05
633350,52,1.46
633370,102,1.54
633460,122,0.88
633600,225,16.12
633670,131,6.06
633700,236,18.16
633710,255,35.04
633780,282,55.93
633800,28,1.2
633860,62,3.26
633890,92,1.97
633950,70,2.75
633970,135,1.87
634040,38,6
634090,36,3.34
634100,62,0.88
634110,27,0.21
634200,62,2.08
634210,28,1.13
634230,72,0.63
634260,30,0.8
634340,9,10.22
634450,348,5.09
634500,82,4.51
634520,37,1.59
634540,135,5.25
634580,119,16.79
634630,98,1.21
634680,199,2.34
634740,157,2.42
634750,83,4.51
634780,86,0.67
634820,230,11.4
634830,90,1.54
634840,61,1.97
634990,103,4.96
635050,26,0.42
635150,73,1.13
635170,276,1.79
635200,83,1.09
635210,97,2.67
635240,84,8.63
635290,90,2.54
635330,56,2
635380,34,0.67
635450,47,9.67
635550,61,0.21
635590,77,4.71
635630,104,1.42
635640,122,12.28
635660,644,6.42
635670,77,1.66
635700,95,2.59
635720,117,1.08
635730,120,3.26
635760,201,1.59
635770,388,83.36
635780,137,3.74
635800,156,1.92
635860,75,1.21
635980,62,2.34
636030,98,2.33
636040,47,3.17
636100,85,2.87
636110,94,2.46
636180,122,5.39
636220,281,2.3
636270,192,3.51
636360,599,4.73
636450,172,2.55
636550,69,14.67
636630,55,0.54
636770,174,5.2
636800,141,1.21
636810,79,2.47
636850,125,4.09
636910,102,10.84
636950,60,0.67
636990,159,6
637010,53,7.39
637030,43,3.59
637090,492,3.26
637100,220,8.42
637110,124,3.59
637120,99,2.09
637160,124,3.92
637380,187,3.46
637410,57,29.05
637430,156,1.3
637440,87,1.96
637460,192,2.13
637510,73,4.65
637550,21,3.63
637560,104,3.3
637580,40,1.02
637590,331,10.37
637610,27,2.25
637620,48,0.88
637660,44,1.09
637740,58,5.18
637780,40,2.25
637790,67,49.55
637800,53,9.65
637840,75,2.87
637870,76,7.88
637900,79,1
637910,69,1.09
637920,42,0.88
637960,185,2.43
637980,215,12.07
638000,33,0.21
638030,594,26.77
638060,121,8.67
638090,267,6.67
638150,230,16.63
638260,150,2.54
638290,93,6.37
638310,109,1.87
638360,127,5.59
638380,60,0.54
638470,31,0.21
638480,71,1.09
638520,285,2.84
638540,140,7.59
638650,52,27.33
638700,409,2.97
638850,149,4.59
638870,58,2.92
639010,51,37.69
639070,85,1.88
639100,105,5.8
639120,81,16.27
639140,42,0.67
639250,92,4.09
639260,55,4.71
639320,278,25.02
639450,53,1.46
639540,127,46.49
639620,41,1.13
639680,163,10.44
639690,45,2.91
639750,41,3.58
639760,99,2.54
639800,26,0.21
639810,90,24.86
639820,66,2.25
639830,138,1.3
639890,132,2.13
639900,34,11.75
639970,102,3
639990,41,0.67
640000,25,4.17
640020,24,7.19
640120,72,1.76
640130,199,4.77
640190,407,53.01
640210,136,5.76
640300,236,2.42
640310,33,1.66
640360,44,0.87
640390,46,16.92
640460,59,2.05
640510,70,9.82
640520,26,7.6
640560,402,4.67
640660,88,3.12
640790,86,2.01
640870,106,1.93
640930,319,3.72
640970,158,8.44
641000,60,2.59
641050,197,6.2
641120,311,112.86
641140,333,8.51
641240,60,4.29
641280,294,45.78
641300,155,1.42
641310,295,5.58
641390,353,2.01
641420,452,74.27
641440,50,4.88
641550,130,5.37
641570,152,3.74
641600,247,6.11
641650,37,0.21
641660,37,55.39
641680,57,2.67
641690,66,7.41
641750,171,0.88
641770,304,13.46
641780,306,10.72
641810,81,0.21
641880,46,1.34
641950,109,2.55
641990,117,3.5
642000,184,5.16
642010,107,3.97
642020,71,1.09
642040,68,7.5
642130,83,1.55
642140,141,5.26
642260,51,1.21
642350,33,0.67
642380,85,5.37
642400,206,2.67
642460,54,1.92
642470,67,1.51
642610,92,2.72
642620,501,20.45
642630,95,3.92
642650,79,165.14
642860,85,10.05
642950,76,4.05
643050,330,17.92
643080,12,1.13
643120,14,0.42
643130,97,2.21
643170,159,8.54
643280,153,2.3
643310,60,0.67
643340,232,4.58
643350,62,0.42
643390,79,1.13
643410,1250,6.13
643440,48,26.42
643470,30,5.12
643490,56,2.89
643500,106,7.51
643620,104,2
643690,56,66.48
643700,94,1.66
643710,184,4.14
643740,111,1.42
643770,44,0.42
643880,99,6.81
643930,49,5.38
643950,25,5.97
643970,75,0.54
643990,61,1.87
644100,1111,40.68
644160,84,1.79
644170,92,42.12
644230,153,1.34
644320,216,4.38
644370,107,6.29
644510,344,5.07
644740,73,2.67
644780,130,1.97
644900,86,2.13
644920,135,45.25
645010,72,7.71
645040,266,4.43
645260,55,3.05
645270,47,1.21
645290,228,5.18
645350,37,0.67
645430,135,6.49
645440,239,5.05
645450,350,146.58
645610,180,2.76
645680,17,-0.58
645840,128,7.62
645850,48,2.71
645900,31,0.67
646010,159,1.34
646140,33,0.67
646150,155,1.09
646270,228,17.8
646280,143,1.09
646300,68,1.55
646310,38,0.67
646370,178,25.65
646410,51,0.21
646450,64,1.55
646480,380,34.48
646590,169,1.09
646660,46,7.86
646700,280,3.31
646750,46,1
646800,74,0.88
646880,52,0.21
646890,42,6.93
646910,20,1.46
646930,121,24.65
646940,147,4.54
646970,252,2.43
646990,273,2.72
647030,128,2
647050,114,0.63
647060,111,2.93
647090,106,5.84
647110,22,4.5
647200,116,1.67
647210,490,49.65
647240,51,1.09
647260,273,119.36
647270,42,15.48
647310,500,8.17
647330,261,7.04
647340,93,2.79
647360,330,22.34
647370,100,39.79
647440,114,4.05
647500,47,1.46
647530,37,5.68
647540,89,2.41
647750,26,3.37
647830,49,0.21
647900,40,12.54
647910,76,1.67
648020,266,2.09
648110,88,1.21
648160,111,15.81
648170,36,3.25
648220,230,3.13
648250,84,3.92
648270,626,33.49
648290,155,9.06
648380,157,8.55
648410,151,18.69
648450,74,1.51
648540,92,3.34
648640,45,0.21
648700,104,12.41
648710,68,3.34
648770,65,1.46
648880,95,2.34
648900,114,19.21
648950,169,0.73
648960,454,7.46
649000,897,105.23
649020,52,2.13
649070,62,40.47
649090,213,3.59
649150,137,4.38
649220,532,10.83
649270,35,1
649280,102,1.88
649290,41,0.54
649300,47,3
649320,201,15.58
649440,178,4.79
649480,119,8.22
649490,133,11.75
649510,144,5.66
649520,29,1.13
649530,173,0.75
